id,name,legacy_id,email,phone,url,fax,industry,accountType,contacts,contact,territory,tags,address_1,address_2,address_3,city,state,postalCode,country,Population,"Project Lead Assigned",Competitor(s)
16057-accounts,"Parker Area Authority",,,,,,Municipality,"New Customer",37009-contacts,"Carol Bowser",,,"PO Box 342 420 Washington Street",,,Parker,PA,16049,US,,,
16065-accounts,"Centerville Borough San. Auth.",,,,,,Municipality,"New Customer",37017-contacts,"Elizabeth Hosa",,,,,,Richeyville,PA,15358,US,,,
16069-accounts,"Laurel Municipal Inspection Agency",,,,,,Municipality,"New Customer",37021-contacts,"Barbara Frantz",,,,,,Ebensburg,PA,15931,US,,,
16073-accounts,"Township of Hilltown, PA",,,"+1 2154536000, +1 2154536000",,,Municipality,"New Customer","37025-contacts, 54829-contacts","Rick Schnaedter",,,"13 West Creamery Rd. P. O. Box 260",,,Hilltown,PA,18927,US,12102,,
16077-accounts,"Central Carbon Municipal Authority",,,,,,Municipality,"New Customer",37029-contacts,"Joe Karboski",,,,,,Lehighton,PA,18235,US,,,
16081-accounts,"Colebrookdale Township",,,,,,Municipality,"New Customer",37033-contacts,"Cindy Conrad",,,,,,Boyertown,PA,19512,US,,,
16085-accounts,"Clarion County Sewage Association",,,,,,Municipality,"New Customer",37037-contacts,"Brenda Silvis",,,,,,Clarion,PA,16214,US,,,
16089-accounts,"Cambria County Sewage Enforcement Agency",,,,,,Municipality,"New Customer",37041-contacts,"Deborah Sedlmeyer",,,"401 Candlelight Drive suite 220",,,Ebensburg,PA,15931,US,,,
16093-accounts,"Perkiomen Township",,,,,,Municipality,"New Customer",37045-contacts,"Cecile Daniel",,,,,,Collegeville,PA,19426,US,,,
16097-accounts,"Township of Hereford, PA",,,"+1 6108452929, +1 6108452929",,,Municipality,"New Customer","37049-contacts, 54597-contacts","Chris Day",,,"3131 Seisholtzville Rd.",,,Macungie,PA,18062,US,2997,,
16101-accounts,"Central Delaware County Authority",,,,,,Municipality,"New Customer",37053-contacts,"Gennifer Guiliano",,,,,,Rutledge,PA,19070,US,,,
16105-accounts,"PA Northeast Regional Railroad Authority",,,,,,Municipality,"New Customer",37057-contacts,"Charlene Doyle",,,,,,Scranton,PA,18503,US,,,
16109-accounts,"Centerport Borough, PA",,,,,,Municipality,"New Customer",37061-contacts,"Ruth Borkey",,,"PO Box 248 110 Callowhill St.",,,Centerport,PA,19516,US,396,,
16113-accounts,"Center Township",,,,,,Municipality,"New Customer","37065-contacts, 37077-contacts","Dawn Horr",,,"P. O. Box 435 100 Municipal Drive",,,Butler,PA,16001,US,,,
16117-accounts,"Center Township Sewar Authority",,,,,,Municipality,"New Customer",37069-contacts,"Jan Foust",,,,,,Aliquippa,PA,15001,US,,,
16121-accounts,"Centre Township",,,,,,Municipality,"New Customer",37073-contacts,"Nanette Dusharm",,,,,,"New Bloomfield",PA,17068,US,,,
16125-accounts,"Ceres Township",,,,,,Municipality,"New Customer",37081-contacts,"Robin Austin",,,,,,Eldred,PA,16731,US,,,
16129-accounts,"Township of Lawrence Park, PA",,,,,,Municipality,"New Customer",37085-contacts,"Cynthia Gathers",,,,,,Erie,PA,16511,US,4000,,
16133-accounts,"EMTA/LIFT {Erie Metro. Transit Auth.}",,,,,,Municipality,"New Customer",37089-contacts,"Christopher Gerhart",,,,,,Erie,PA,16502,US,,,
16137-accounts,"Carbondale Housing Authority",,,,,,Municipality,"New Customer",37093-contacts,"Deborah Ruddy",,,,,,Carbondale,PA,18407,US,,,
16141-accounts,"Chanceford Township",,,,,,Municipality,"New Customer",37097-contacts,"Brenda Gohn",,,"51 Muddy Creek Forks Road P.O. Box 115",,,Brogue,PA,17309,US,,,
16145-accounts,"Chapman Township",,,,,,Municipality,"New Customer",37101-contacts,"Tim Horner",,,"PO Box 485 196 Main Street",,,"North Bend",PA,17760,US,,,
16149-accounts,"Fairmount Park Commission",,,,,,Municipality,"New Customer",37105-contacts,"Charles Dougherty",,,,,,Philadelphia,PA,19102,US,,,
16153-accounts,"Reading Downtown Improvement District Authority",,,,,,Municipality,"New Customer",37109-contacts,"Charles Broad",,,"645 Penn St. P.O. Box 1555",,,Reading,PA,19603-1555,US,,,
16157-accounts,"Erie County Convention Center Authority",,,,,,Municipality,"New Customer",37113-contacts,"Charles Iverson",,,,,,Erie,PA,16501,US,,,
16161-accounts,"Forks Township",,,,,,Municipality,"New Customer",37117-contacts,"Anita Chase",,,,,,Dushore,PA,18614,US,,,
16165-accounts,"Township of Chatham, PA",,,"+1 5703765521, +1 5703765521",,,Municipality,"New Customer",37121-contacts,"Shelly Wattles",,,"1579 Blair Creek Rd.",,,"Little March",PA,16950,US,587,,
16169-accounts,"Borough of Clifton Heights, PA",,,,,,Municipality,"New Customer",37125-contacts,"Tony Tartaglia",,,,,,"Clifton Heights",PA,19018,US,6500,,
16173-accounts,"Township of Cherryhill, PA",,,,,,Municipality,"New Customer",37129-contacts,"James Golden",,,,,,"Penn Run",PA,15765-8641,US,,,
16177-accounts,"Borough of Union City, PA",,,,,,Municipality,"New Customer",37133-contacts,"Cheryl Capela",,,,,,"Union City",PA,16438,US,"3,263",,
16181-accounts,"Chest Township",,,,,,Municipality,"New Customer",37137-contacts,"Larry Garner",,,,,,LaJose,PA,15753,US,,,
16185-accounts,"Chest Township, Cambria County",,,,,,Municipality,"New Customer",37141-contacts,"Kathryn McCusker",,,"2662 St. Lawrence Road PO Box 103",,,Flinton,PA,16640,US,,,
16189-accounts,"Chicora Borough, PA",,,,,,Municipality,"New Customer",37145-contacts,"Donna Callihan",,,"209 Central Ave. PO Box J",,,Chicora,PA,16025,US,"1,043",,
16193-accounts,"Borough of New Britain, PA",,,,,,Municipality,"New Customer","37149-contacts, 54545-contacts","Donald Bowers",,,"45 Keeley Ave.",,,"New Britain",PA,18901,US,3152,,
16197-accounts,"Colonial Regional Police Department",,,,,,Municipality,"New Customer",37153-contacts,"Roy Seiple",,,,,,Bethlehem,PA,18017,US,,,
16201-accounts,"Northeastern Regional Police Dept.",,,,,,Municipality,"New Customer",37157-contacts,"Darryl Albright",,,,,,"Mt. Wolf",PA,17347,US,,,
16205-accounts,"Township of New Garden, PA",,,"+1 6102682915, +1 6102682915",,,Municipality,"New Customer","37161-contacts, 54529-contacts, 54533-contacts","Gerald Simpson",,,"299 Starr Rd.",,,Landenberg,PA,19350,US,9083,,
16209-accounts,"Upper Big Blue NRD",,,"+1 4023626601",,,"Natural and Conservation Districts","New Customer","26661-contacts, 61889-contacts","Marie Krausnick",,,"105 N Lincoln Avenue",,,York,NE,68467,US,,,
16213-accounts,"Town of Webster, MA",,,,http://www.webster-ma.gov,,Municipality,"New Customer","6941-contacts, 6945-contacts, 6949-contacts","John McAuliffe",,,,,,Webster,MA,01570,US,"16,767",,
16217-accounts,"Town of Winthrop, MA",,,,http://www.town.winthrop.ma.us/Pages/index,,Municipality,"New Customer","6981-contacts, 6985-contacts","Jim McKenna",,,,,,Winthrop,MA,02152,US,"17,497",,
16221-accounts,"City of Waldport, OR",,,,,,Municipality,"New Customer","37205-contacts, 85321-contacts","Scott Andry",,,,,,Waldport,OR,,US,2000,,
16225-accounts,"Town of Gamewell, NC",,,,http://www.main.nc.us/townofgamewell,,Municipality,"New Customer",37209-contacts,"Jon Pilkenton",,,"2750 Old Morganton Blvd",,,Gamewell,NC,28645,US,"4,015",,
16229-accounts,"Town of Garner, NC",,,,http://www.garnernc.gov,,Municipality,"New Customer",37213-contacts,"Paul Cox",,,"900 7th Ave",,,Garner,NC,27529,US,"26,772",,
16233-accounts,"Town of Gibsonville, NC",,,,http://www.gibsonville.net,,Municipality,"New Customer",37217-contacts,"Rob Elliott",,,"1236 Springwood Church Rd",,,Gibsonville,NC,27249,US,"6,410",,
16237-accounts,"City of Goldsboro, NC",,,,http://www.ci.goldsboro.nc.us/Default.aspx,,Municipality,"New Customer",37221-contacts,"Jose Martinez",,,"200 N. Center Street",,,Goldsboro,NC,27530,US,"37,722",,
16241-accounts,"City of Graham, NC",,,,http://www.cityofgraham.com,,Municipality,"New Customer",37225-contacts,"Terry Worth",,,"201 S. Main St",,,Graham,NC,27253,US,"14,280",,
16245-accounts,"City of Granite Falls, NC",,,,http://www.granitefallsnc.com,,Municipality,"New Customer","75269-contacts, 75273-contacts","Bill Hamilton",,,"PO Box 10",,,"Granite Falls",NC,28630,US,"5,836",,
16249-accounts,"Town of Granite Quarry, NC",,,,http://www.granitequarrync.gov,,Municipality,"New Customer",37233-contacts,"Justin Price",,,"PO Box 351",,,"Granite Quarry",NC,28072,US,"2,951",,
16253-accounts,"Town of Green Level, NC",,,,http://greenlevelnc.com/,,Municipality,"New Customer",37237-contacts,"Daniel Gerald",,,"2510 Green Level Church Rd",,,"Green Level",NC,27302,US,"2,061",,
16257-accounts,"Town of Grifton, NC",,,,http://grifton.com,,Municipality,"New Customer",37241-contacts,"Joe Albright",,,"528 Queen Street",,,Grifton,NC,28530,US,"2,672",,
16261-accounts,"City of Hamlet, NC",,,,http://www.hamletnc.us,,Municipality,"New Customer",37245-contacts,"Marcus Abernethy",,,"210 W. Main Street",,,Hamlet,NC,28345,US,"6,495",,
16265-accounts,"Town of Harrisburg, NC",,,,http://www.harrisburgnc.org,,Municipality,"New Customer",37249-contacts,"Tom Polito",,,"4100 Main St, Suite 101",,,Harrisburg,NC,28075,US,"13,788",,
16269-accounts,"City of Havelock, NC",,,,http://www.havelocknc.us,,Municipality,"New Customer",37253-contacts,"Bill Ebron",,,"PO Box 368",,,Havelock,NC,28532,US,"20,940",,
16273-accounts,"Town of Haw River, NC",,,,http://www.townofhawriver.com,,Municipality,"New Customer",37257-contacts,"Jeff Earp",,,"403 E. Main Street",,,"Haw River",NC,27258,US,"1,976",,
16277-accounts,"City of Henderson, NC",,,,http://ci.henderson.nc.us,,Municipality,"New Customer",37261-contacts,"Frank Frazier",,,"134 Rose Ave",,,Henderson,NC,27536,US,"16,359",,
16281-accounts,"City of Hendersonville, NC",,,,http://www.cityofhendersonville.org,,Municipality,"New Customer","37265-contacts, 37269-contacts","Lee Smith",,,"145 5th Ave E",,,Hendersonville,NC,28792,US,"13,466",,Cityworks
16285-accounts,"Town of Hertford, NC",,,,http://townofhertfordnc.com,,Municipality,"New Customer","37273-contacts, 37277-contacts","Chris Wharton",,,"324 W. Grubb Street",,,Hertford,NC,27944,US,"2,254",,
16289-accounts,"City of Hickory, NC",,,,http://www.hickorync.gov,,Municipality,"New Customer",37281-contacts,"Chuck Hansen",,,"76 N. Center Street",,,Hickory,NC,28603,US,"40,361",,
16293-accounts,"Town of Hildebran, NC",,,,http://www.hildebrannc.com/,,Municipality,"New Customer",37285-contacts,"Alice Sanders",,,"202 S. Center St",,,Hildebran,NC,28637,US,"2,005",,
16297-accounts,"Town of Hillsborough, NC",,,,http://www.ci.hillsborough.nc.us,,Municipality,"New Customer","37289-contacts, 37293-contacts, 66093-contacts, 66097-contacts","Ken Hines",,,"101 E. Orange St",,,Hillsborough,NC,27278,US,"6,381",,
16301-accounts,"Town of Holly Springs, NC",,,,http://www.hollyspringsnc.us,,Municipality,"New Customer",37297-contacts,"Luncie McNeil",,,"128 S. Main Street",,,"Holly Springs",NC,27540,US,"24,661",,
16305-accounts,"Town of Hope Mills, NC",,,,http://townofhopemills.com,,Municipality,"New Customer",37301-contacts,"Hector Cruz",,,"5770 Rockfish Rd",,,"Hope Mills",NC,28348,US,"16,248",,
16309-accounts,"Town of Hudson, NC",,,,http://www.ci.hudson.nc.us,,Municipality,"New Customer",37305-contacts,"Rebecca Bentley",,,"550 Central St",,,Hudson,NC,28638,US,"3,109",,
16313-accounts,"Town of Huntersville, NC",,,,http://www.huntersville.org,,Municipality,"New Customer",37309-contacts,"Max Buchanan",,,"105 Gilead Rd",,,Huntersville,NC,28070,US,"37,305",,
16317-accounts,"Town of Indian Trail, NC",,,,http://www.indiantrail.org,,Municipality,"New Customer",37313-contacts,"Scott Kaufhold",,,"PO Box 28079",,,"Indian Trail",NC,28079,US,"35,494",,
16321-accounts,"Town of Jamestown, NC",,,,http://www.jamestown-nc.us,,Municipality,"New Customer",37317-contacts,"Paul Blanchard",,,"301 E. Main Street",,,Jamestown,NC,27282,US,"3,355",,
16325-accounts,"Town of Jefferson, NC",,,,http://www.townofjefferson.org,,Municipality,"New Customer",37321-contacts,"Cathy Howell",,,"302 E. Main Street",,,Jefferson,NC,28604,US,"1,615",,
16329-accounts,"Town of Jonesville, NC",,,,http://www.jonesvillenc.gov,,Municipality,"New Customer","37325-contacts, 37329-contacts","Tim Collins",,,"1503 Hwy 67",,,Jonesville,NC,28642,US,"2,288",,
16333-accounts,"Village of Elburn, IL",,,,,,,"New Customer",37333-contacts,"John Nevenhoven",,,,,,,,,,5650,,
16337-accounts,"Chagrin River Watershed Partners",,contact@crwp.org,"+1 4409753870",,,,"New Customer",37337-contacts,"Heather Elmer",,,,,,,,,US,,,
16341-accounts,"Township of Upper St. Clair, PA",,,"+1 4128319000, +1 4128319000",,,,"New Customer",37345-contacts,"Mark Mansfield",,,"1820 McLaughlin Run Rd.",,,"Upper St. Clair",PA,15241,US,19229,,
16461-accounts,"City of Kannapolis, NC",,,,http://www.cityofkannapolis.com,,Municipality,"New Customer",46925-contacts,"Wilmer Melton",,,"1401 Bethpage Rd",,,Kannapolis,NC,28082,US,"44,359",,
16465-accounts,"Town of Kenly, NC",,,,http://www.townofkenly.com,,Municipality,"New Customer","37525-contacts, 37529-contacts","Ken Thompson",,,"207 W. 2nd St",,,Kenly,NC,27542,US,"1,757",,
16469-accounts,"Town of Kernersville, NC",,,,http://toknc.com,,Municipality,"New Customer",37533-contacts,"Doran Maltba",,,"720 McKaughan St",,,Kernersville,NC,27285,US,"19,846",,
16473-accounts,"Town of Kill Devil Hills, NC",,,,http://www.kdhnc.com,,Municipality,"New Customer",37537-contacts,"Steve Albright",,,"107 Town Hall Drive",,,"Kill Devil Hills",NC,27948,US,"7,515",,
16477-accounts,"City of King, NC",,,,http://www.ci.king.nc.us,,Municipality,"New Customer",37541-contacts,"Robert Pettitt",,,"229 S. Main Street",,,King,NC,27021,US,"6,904",,
16481-accounts,"City of Kings Mountain, NC",,,,http://www.cityofkm.com,,Municipality,"New Customer","37545-contacts, 37549-contacts, 37553-contacts","Ricky Putnam",,,"1013 Piedmont Ave",,,"Kings Mountain",NC,28086,US,"10,296",,
16485-accounts,"City of Kinston, NC",,,,http://www.ci.kinston.nc.us,,Municipality,"New Customer","37557-contacts, 64601-contacts","Rhonda Barwick",,,"PO Box 339",,,Kinston,NC,28502,US,"22,998",,
16489-accounts,"Town of Kitty Hawk, NC",,,,http://www.townofkittyhawk.org,,Municipality,"New Customer","37561-contacts, 54849-contacts","Willie Midgett",,,"101 Veterans Memorial Dr",,,"Kitty Hawk",NC,27949,US,7550,,
16493-accounts,"Town of Knightdale, NC",,,,http://www.knightdalenc.gov,,Municipality,"New Customer",37565-contacts,"Fred Boone",,,"950 Steeple Square Ct",,,Knightdale,NC,27545,US,"13,291",,
16497-accounts,"Town of Kure Beach, NC",,,,http://www.townofkurebeach.org,,Municipality,"New Customer",37569-contacts,"Sonny Becker",,,"401 H Avenue",,,"Kure Beach",NC,28449,US,"2,010",,
16501-accounts,"Town of La Grange, NC",,,,http://lagrangenc.com,,Municipality,"New Customer","37573-contacts, 37577-contacts","John Craft",,,"203 S. Center St",,,"La Grange",NC,28551,US,"2,958",,
16505-accounts,"Town of Lake Lure, NC",,,,http://www.townoflakelure.com,,Municipality,"New Customer",37581-contacts,"Chris Braund",,,"2948 Memorial Hwy",,,"Lake Lure",NC,28746,US,"1,192",,
16509-accounts,"Village of Lake Park, NC",,,,http://www.lakeparknc.gov,,Municipality,"New Customer",37585-contacts,"Cheri Clark",,,"3801 Lake Park Rd",,,"Lake Park",NC,28079,US,"2,093",,
16513-accounts,"Town of Lake Waccamaw, NC",,,,http://www.lakewaccamaw.com,,Municipality,"New Customer",37589-contacts,"Darren Currie",,,"205 Flemmington Dr",,,"Lake Waccamaw",NC,28450,US,"1,445",,
16517-accounts,"Town of Landis, NC",,,,http://www.townoflandis.com,,Municipality,"New Customer",37593-contacts,"Steve Rowland",,,"312 S. Main St",,,Landis,NC,28088,US,"3,023",,
16521-accounts,"Town of Laurel Park, NC",,,,http://www.laurelpark.org,,Municipality,"New Customer","37597-contacts, 37601-contacts","Richard Hughey",,,"441 White Pine Dr",,,"Laurel Park",NC,28739,US,"2,180",,
16525-accounts,"City of Laurinburg, NC",,,,http://www.laurinburg.org,,Municipality,"New Customer",37605-contacts,"Stacey McQuage",,,"305 W. Church St",,,Laurinburg,NC,28352,US,"16,531",,
16529-accounts,"Town of Leland, NC",,,,http://www.townofleland.com,,Municipality,"New Customer","37609-contacts, 37613-contacts, 46865-contacts","Jimmy Strickland",,,"102 Town Hall Dr",,,Leland,NC,28451,US,"13,527",,
16533-accounts,"City of Lenoir, NC",,,,http://www.cityoflenoir.com,,Municipality,"New Customer",37617-contacts,"Radford Thomas",,,"801 West Avenue NW",,,Lenoir,NC,28645,US,"18,288",,
16537-accounts,"Town of Lewisville, NC",,,,http://www.lewisvillenc.net,,Municipality,"New Customer",37621-contacts,"George Hauser",,,"PO Box 547",,,Lewisville,NC,27023,US,"12,639",,
16541-accounts,"City of Lexington, NC",,,,http://www.lexingtonnc.net,,Municipality,"New Customer","37625-contacts, 37629-contacts","Chris Smith",,,"28 W. Center St",,,Lexington,NC,27292,US,"20,065",,
16545-accounts,"Town of Liberty, NC",,,,http://www.liberty-nc.com,,Municipality,"New Customer","37633-contacts, 37637-contacts","Chris Taylor",,,"239 S. Fayetteville St",,,Liberty,NC,27298,US,"2,875",,
16549-accounts,"Town of Lillington, NC",,,,http://lillingtonnc.org,,Municipality,"New Customer",37641-contacts,"Randy Hazen",,,"106 W. Front St",,,Lillington,NC,27546,US,"3,570",,
16553-accounts,"City of Lincolnton, NC",,,,http://www.ci.lincolnton.nc.us,,Municipality,"New Customer","37645-contacts, 37649-contacts","Steve Peeler",,,"128 Motz Ave",,,Lincolnton,NC,28092,US,"10,433",,
16557-accounts,"City of Locust, NC",,,,http://www.locustnc.com,,Municipality,"New Customer","37653-contacts, 37657-contacts","Tim Flieger",,,"161 Ray Kennedy Dr",,,Locust,NC,28097,US,"2,930",,
16561-accounts,"Town of Long View, NC",,,,http://www.ci.longview.nc.us,,Municipality,"New Customer","37661-contacts, 37665-contacts","David Draughn",,,"2404 1st Ave SW",,,"Long View",NC,28602,US,"4,822",,
16565-accounts,"Town of Louisburg, NC",,,,http://www.townoflouisburg.com,,Municipality,"New Customer","37669-contacts, 37673-contacts","Ray Patterson",,,"110 W. Nash St",,,Louisburg,NC,27549,US,"3,410",,
16569-accounts,"City of Lowell, NC",,,,http://www.lowellnc.com,,Municipality,"New Customer","37677-contacts, 37681-contacts","Thomas Shrewsbury",,,"109 Railroad St",,,Lowell,NC,28098,US,"3,526",,
16573-accounts,"City of Lumberton, NC",,,,http://www.ci.lumberton.nc.us,,Municipality,"New Customer",37685-contacts,"Robert Armstrong",,,"500 N. Cedar St",,,Lumberton,NC,28358,US,"20,742",,
16577-accounts,"Rural Community Assistance Partnership",,,,,,,"New Customer","33797-contacts, 59881-contacts","Joy Barrett",,,,,,Boulder,CO,,US,,,
16581-accounts,"City of Auburn, ME",,,,http://www.auburnmaine.org,,Municipality,"New Customer","7329-contacts, 7333-contacts","Clint Deschene",,,,,,Auburn,ME,04210,US,"22,987",,
16585-accounts,"City of Auburn, NY",,,,http://www.auburnny.gov/Public_Documents/index,,Municipality,"New Customer","8641-contacts, 8645-contacts","Doug Selby",,,,,,Auburn,NY,13021,US,"27,381",,
16589-accounts,"City of Ellsworth, ME",,,,http://cityofellsworthme.org,,Municipality,"New Customer","7189-contacts, 7193-contacts","Michelle Beal",,,,,,Ellsworth,ME,04605,US,"7,875",,
